time,intensity1,temperature1,intensity2,temperature2
0.000299792458,1.0587371276125269e9,0.9626426179215287,3.3795884208163013e9,0.8608117103614122
0.000599584916,1.9677071716141148e9,0.9266894882771127,5.232135986398526e9,0.741251165100207
0.000899377374,2.748066326028412e9,0.8920902654800004,6.24767063633692e9,0.6386879098841504
0.001199169832,3.4179956281779613e9,0.8587961623701595,6.804409020556595e9,0.5509160182933819
0.00149896229,3.9931132909962397e9,0.8267600809168694,7.109659375773187e9,0.4761215981191586
0.001798754748,4.486832644729684e9,0.7959366724326683,7.277052359456909e9,0.41286103419266074
0.002098547206,4.910671591456903e9,0.7662823559965813,7.368872367187625e9,0.36003933799178056
0.002398339664,5.274519451110336e9,0.7377553127202765,7.419259945097393e9,0.31686232415615445
0.0026981321219999997,5.586866690491574e9,0.7103154666912829,7.446929384251616e9,0.28271772928146577
0.00299792458,5.855002493329177e9,0.683924459243945,7.462139438906296e9,0.2569530590634529
0.0032977170379999998,6.085184561292319e9,0.6585456206283409,7.470514099533694e9,0.23861599717944904
0.003597509496,6.28278498775401e9,0.6341439415465959,7.475136834255807e9,0.2263530716885881
0.0038973019540000002,6.452415542455968e9,0.6106860460203896,7.477698491535996e9,0.2185954422034801
0.004197094412,6.598035254728473e9,0.5881401664049428,7.479126498875462e9,0.213885144490085
0.004496886869999999,6.723042786240665e9,0.5664761209248638,7.479929750322561e9,0.21109257778986035
0.004796679328,6.830355738276176e9,0.545665293782102,7.480387657021413e9,0.20944967930452388
0.005096471786,6.922478738533146e9,0.5256806176153659,7.480653779567076e9,0.2084768226268761
0.0053962642439999995,7.001561893277934e9,0.5064965578334015,7.480812639908438e9,0.20788952662575122
0.005696056702,7.069450967299308e9,0.4880890980737289,7.48091086896752e9,0.20752387507311384
0.00599584916,7.127730461854724e9,0.47043572573408887,7.480974286150225e9,0.20728677789602623
0.0062956416179999995,7.177760595488906e9,0.4535154161724065,7.481017266934287e9,0.20712562232406026
0.0065954340759999995,7.220709050545118e9,0.43730861376468294,7.481047882587753e9,0.20701059973683403
0.0068952265339999996,7.257578226157103e9,0.42179720754799105,7.481070721796534e9,0.20692466811105614
0.007195018992,7.289228633706259e9,0.4069644986661131,7.4810884410810375e9,0.20685792617515314
0.00749481145,7.316398980735639e9,0.3927951562997711,7.481102617900752e9,0.20680448082468983
0.0077946039080000005,7.339723412044362e9,0.3792751582408909,7.48111422108546e9,0.20676070699324145
0.008094396366,7.359746310347887e9,0.366391711822563,7.481123871117032e9,0.2067242803814932
0.008394188824,7.376935001937506e9,0.3541331506319726,7.481131984881186e9,0.20669363791119078
0.008693981282,7.391690663879551e9,0.3424888024303038,7.48113885680017e9,0.20666767473442854
0.008993773739999999,7.40435768732153e9,0.331448824125408,7.48114470484127e9,0.20664557221789312
0.009293566198,7.415231715439589e9,0.32100400064894885,7.481149697055484e9,0.20662669866356026
0.009593358656,7.424566543629013e9,0.31114550633144633,7.48115396725758e9,0.20661055064177603
0.009893151114,7.432580042985031e9,0.3018646299539023,7.48115762459389e9,0.2065967171974613
0.010192943572,7.439459245325295e9,0.2931524680979853,7.481160759622123e9,0.20658485710972344
0.010492736030000002,7.445364708436331e9,0.2849995955832337,7.481163448361092e9,0.2065746837461105
0.010792528487999999,7.450434263426911e9,0.2773957263363598,7.48116575512619e9,0.2065659544563966
0.011092320946,7.454786231650077e9,0.27032938243254545,7.481167734612153e9,0.20655846277813278
0.011392113404,7.458522186275387e9,0.26378759254224815,7.481169433488446e9,0.20655203246156165
0.011691905862,7.461729322965409e9,0.25775564278430724,7.481170891663249e9,0.2065465127310226
0.01199169832,7.464482494987035e9,0.25221690228705607,7.481172143310693e9,0.20654177442990046
0.012291490778,7.466845960256299e9,0.24715274214971258,7.481173217720956e9,0.2065377068268605
0.012591283235999999,7.468874881092025e9,0.2425425600198672,7.481174140012673e9,0.20653421493675056
0.012891075694,7.470616611681922e9,0.23836391378822916,7.481174931734968e9,0.20653121725445803
0.013190868151999999,7.472111803310085e9,0.23459275810964772,7.481175611379035e9,0.20652864382759817
0.01349066061,7.47339535314144e9,0.2312037680652954,7.481176194814461e9,0.2065264346115936
0.013790453067999999,7.474497218707392e9,0.22817072674560465,7.481176695662212e9,0.20652453806260904
0.014090245526,7.475443117102429e9,0.2254669489621228,7.481177125613968e9,0.20652290993223155
0.014390037984,7.476255125210662e9,0.22306571219588608,7.481177494705773e9,0.20652151223404802
0.014689830442000002,7.476952194971319e9,0.22094066809913174,7.48117781155271e9,0.20652031235711246
0.0149896229,7.477550595709312e9,0.21906621266638127,7.481178083550204e9,0.2065192823051658
0.015289415358000002,7.478064293854666e9,0.21741779953479592,7.481178317046755e9,0.2065183980436375
0.015589207816000001,7.478505278913313e9,0.2159721876603636,7.481178517492178e9,0.2065176389390917
0.015889000274,7.4788838432973e9,0.2147076209111602,7.481178689564846e9,0.20651698727799916
0.016188792732,7.479208822545493e9,0.21360394228470891,7.481178837280897e9,0.20651642785359445
0.01648858519,7.479487801541465e9,0.21264264918536888,7.481178964087981e9,0.20651594761118047
0.016788377648,7.479727291541601e9,0.21180689846560116,7.481179072945732e9,0.20651553534361103
0.017088170106,7.47993288214517e9,0.2110814709162271,7.481179166394853e9,0.2065151814298529
0.017387962564,7.480109371753305e9,0.2104527048656334,7.481179246616408e9,0.20651487761053494
0.017687755022000002,7.480260879561729e9,0.20990840782476147,7.481179315482741e9,0.20651461679525313
0.017987547479999998,7.480390941701117e9,0.20943775397721753,7.481179374601161e9,0.2065143928971393
0.018287339938,7.480502593768938e9,0.20903117399218296,7.481179425351471e9,0.2065142006908381
0.018587132396,7.480598441679083e9,0.20868024229987647,7.481179468918161e9,0.2065140356905801
0.018886924854000002,7.480680722482817e9,0.20837756572441832,7.481179506318062e9,0.20651389404550913
0.019186717312,7.480751356580659e9,0.20811667627804792,7.48117953842407e9,0.20651377244982147
0.01948650977,7.480811992543746e9,0.20789193000877082,7.481179565985531e9,0.20651366806562252
0.019786302228,7.480864045590813e9,0.20769841306135647,7.481179589645713e9,0.2065135784567008
0.020086094686,7.480908730618822e9,0.20753185554516093,7.481179609956837e9,0.2065135015316744
0.020385887144,7.480947090558169e9,0.20738855337997214,7.481179627392958e9,0.2065134354951843
0.020685679602,7.480980020714245e9,0.20726529798884685,7.481179642361026e9,0.206513378805995
0.020985472060000003,7.481008289663509e9,0.20715931350111874,7.481179655210389e9,0.20651333014102546
0.021285264518,7.48103255719175e9,0.20706820099803974,7.481179666240948e9,0.206513288364471
0.021585056975999998,7.481053389693212e9,0.2069898892595316,7.48117967571015e9,0.20651325250129557
0.021884849434,7.481071273390014e9,0.20692259143813552,7.481179683839003e9,0.2065132217144759
0.022184641892,7.48108662568037e9,0.20686476708335527,7.481179690817229e9,0.20651319528546647
0.022484434350000002,7.481099804880499e9,0.20681508895677148,7.4811796968077e9,0.20651317259742963
0.022784226808,7.481111118587576e9,0.20677241410841102,7.481179701950232e9,0.20651315312083934
0.023084019265999997,7.481120830858924e9,0.20673575872258243,7.481179706364846e9,0.20651313640112245
0.023383811724,7.4811291683750105e9,0.20670427628289498,7.48117971015458e9,0.2065131220480494
0.023683604182,7.48113632573007e9,0.20667723864877635,7.481179713407884e9,0.2065131097266267
0.02398339664,7.481142469973863e9,0.206654019677653,7.481179716200686e9,0.2065130991492784
0.024283189098,7.481147744510542e9,0.20663408106687928,7.481179718598174e9,0.2065130900691342
0.024582981556,7.481152272445648e9,0.206616960126778,7.481179720656302e9,0.2065130822742678
0.024882774014,7.481156159459348e9,0.2066022592304135,7.481179722423105e9,0.2065130755827506
0.025182566471999998,7.481159496272962e9,0.20658963671681604,7.481179723939821e9,0.2065130698384056
0.02548235893,7.481162360766363e9,0.20657879905233517,7.481179725241848e9,0.20651306490716234
0.025782151388,7.481164819795662e9,0.20656949407974096,7.481179726359574e9,0.20651306067392777
0.026081943846000002,7.481166930753605e9,0.2065615052068026,7.48117972731909e9,0.20651305703990006
0.026381736303999998,7.48116874290909e9,0.20655464640557608,7.481179728142787e9,0.2065130539202626
0.026681528762,7.481170298557091e9,0.20654875791075888,7.481179728849892e9,0.20651305124220426
0.02698132122,7.4811716340058e9,0.20654370252045956,7.481179729456906e9,0.20651304894322042
0.027281113678,7.481172780424047e9,0.20653936241580884,7.481179729977999e9,0.2065130469696537
0.027580906135999998,7.481173764568769e9,0.20653563642722467,7.481179730425332e9,0.2065130452754419
0.027880698594,7.481174609409503e9,0.20653243768503274,7.481179730809346e9,0.20651304382104282
0.028180491052,7.481175334664487e9,0.20652969160072016,7.481179731139003e9,0.2065130425725114
0.02848028351,7.4811759572608795e9,0.20652733413252555,7.481179731421998e9,0.20651304150070746
0.028780075968,7.481176491729826e9,0.20652531029548893,7.481179731664936e9,0.20651304058061548
0.029079868425999997,7.481176950545615e9,0.20652357288163298,7.4811797318734865e9,0.2065130397907609
0.029379660884000004,7.48117734441682e9,0.2065220813607337,7.481179732052518e9,0.2065130391127089
0.029679453342,7.481177682536236e9,0.2065208009362673,7.481179732206207e9,0.20651303853063402
0.0299792458,7.481177972795431e9,0.2065197017346782,7.481179732338142e9,0.20651303803095078
0.030279038257999998,7.481178221968938e9,0.20651875810917775,7.481179732451403e9,0.20651303760199685
0.030578830716000004,7.481178435872366e9,0.20651794804192158,7.481179732548631e9,0.20651303723376063
0.030878623174000003,7.481178619498131e9,0.20651725263068466,7.481179732632096e9,0.20651303691764758
0.031178415632000002,7.481178777131987e9,0.2065166556481053,7.481179732703748e9,0.2065130366462798
0.03147820809,7.481178912453041e9,0.2065161431632509,7.481179732765257e9,0.20651303641332364
0.031778000548,7.481179028619636e9,0.20651570321670049,7.481179732818059e9,0.20651303621334205
0.032077793006,7.481179128343048e9,0.20651532554158278,7.481179732863386e9,0.2065130360416675
0.032377585464,7.481179213950784e9,0.20651500132407388,7.481179732902297e9,0.2065130358942932
0.032677377922,7.481179287440892e9,0.20651472299777623,7.481179732935701e9,0.20651303576777946
0.03297717038,7.481179350528604e9,0.20651448406718842,7.481179732964377e9,0.2065130356591735
0.033276962837999996,7.4811794046863575e9,0.20651427895615176,7.481179732988994e9,0.20651303556594056
0.033576755296,7.481179451178175e9,0.2065141028777412,7.481179733010126e9,0.20651303548590455
0.033876547754,7.481179491089157e9,0.20651395172256676,7.481179733028268e9,0.20651303541719754
0.034176340212,7.481179525350809e9,0.20651382196288187,7.48117973304384e9,0.20651303535821586
0.03447613267,7.481179554762783e9,0.2065137105702615,7.48117973305721e9,0.20651303530758294
0.034775925128,7.481179580011542e9,0.2065136149449307,7.481179733068686e9,0.20651303526411702
0.035075717586000005,7.481179601686384e9,0.2065135328550946,7.481179733078539e9,0.20651303522680364
0.035375510044000004,7.481179620293189e9,0.20651346238485518,7.481179733086998e9,0.2065130351947719
0.035675302501999996,7.481179636266233e9,0.20651340188949913,7.481179733094259e9,0.2065130351672742
0.035975094959999995,7.481179649978321e9,0.20651334995711396,7.481179733100493e9,0.20651303514366876
0.036274887418,7.481179661749486e9,0.20651330537563714,7.4811797331058445e9,0.20651303512340463
0.036574679876,7.481179671854463e9,0.20651326710456847,7.481179733110439e9,0.20651303510600885
0.036874472334,7.481179680529098e9,0.20651323425068657,7.481179733114385e9,0.2065130350910754
0.037174264792,7.481179687975854e9,0.20651320604720252,7.481179733117769e9,0.20651303507825577
0.03747405725,7.481179694368535e9,0.20651318183586378,7.481179733120676e9,0.20651303506725074
0.037773849708000004,7.481179699856343e9,0.2065131610515915,7.481179733123171e9,0.20651303505780344
0.038073642166,7.481179704567362e9,0.20651314320929212,7.481179733125314e9,0.2065130350496934
0.038373434624,7.481179708611544e9,0.20651312789253579,7.481179733127153e9,0.20651303504273133
0.038673227082,7.481179712083279e9,0.20651311474383716,7.481179733128733e9,0.20651303503675472
0.03897301954,7.481179715063595e9,0.20651310345631213,7.481179733130088e9,0.2065130350316241
0.039272811998,7.481179717622053e9,0.20651309376651536,7.48117973313125e9,0.2065130350272197
0.039572604456,7.481179719818367e9,0.20651308544829153,7.481179733132249e9,0.20651303502343873
0.039872396914,7.481179721703795e9,0.20651307830749713,7.481179733133106e9,0.20651303502019297
0.040172189372,7.481179723322346e9,0.20651307217746925,7.481179733133842e9,0.20651303501740664
0.040471981829999996,7.481179724711794e9,0.20651306691513585,7.481179733134475e9,0.2065130350150147
0.040771774288,7.481179725904567e9,0.20651306239767633,7.481179733135018e9,0.20651303501296134
0.041071566746,7.481179726928507e9,0.20651305851965518,7.481179733135485e9,0.2065130350111986
0.041371359204,7.481179727807508e9,0.20651305519056107,7.481179733135885e9,0.20651303500968543
0.041671151662,7.48117972856209e9,0.20651305233269437,7.481179733136229e9,0.20651303500838641
0.041970944120000006,7.481179729209861e9,0.20651304987935368,7.481179733136523e9,0.20651303500727125
0.042270736578,7.481179729765944e9,0.20651304777327906,7.481179733136775e9,0.206513035006314
0.042570529036,7.481179730243313e9,0.2065130459653156,7.481179733136992e9,0.2065130350054922
0.042870321494,7.481179730653112e9,0.20651304441326623,7.48117973313718e9,0.20651303500478674
0.043170113951999996,7.481179731004905e9,0.20651304308090676,7.4811797331373415e9,0.2065130350041811
0.04346990641,7.481179731306902e9,0.20651304193714046,7.481179733137479e9,0.20651303500366122
0.043769698868,7.481179731566152e9,0.2065130409552723,7.481179733137596e9,0.20651303500321494
0.044069491326,7.481179731788706e9,0.20651304011238583,7.481179733137698e9,0.2065130350028318
0.044369283784,7.481179731979758e9,0.2065130393888085,7.481179733137784e9,0.2065130350025029
0.044669076242,7.481179732143766e9,0.2065130387676523,7.481179733137858e9,0.20651303500222057
0.044968868700000005,7.481179732284561e9,0.2065130382344197,7.481179733137924e9,0.2065130350019782
0.045268661158000004,7.481179732405427e9,0.20651303777666521,7.4811797331379795e9,0.20651303500177015
0.045568453616,7.481179732509184e9,0.2065130373837051,7.481179733138028e9,0.20651303500159152
0.045868246073999995,7.481179732598254e9,0.20651303704636784,7.48117973313807e9,0.2065130350014382
0.046168038531999994,7.481179732674717e9,0.20651303675678007,7.481179733138105e9,0.20651303500130658
0.04646783099,7.481179732740357e9,0.20651303650818292,7.481179733138136e9,0.20651303500119358
0.046767623448,7.481179732796707e9,0.2065130362947743,7.481179733138163e9,0.20651303500109658
0.047067415906,7.48117973284508e9,0.2065130361115733,7.4811797331381855e9,0.2065130350010133
0.047367208364,7.481179732886607e9,0.2065130359543041,7.481179733138206e9,0.20651303500094187
0.047667000822000004,7.4811797329222555e9,0.20651303581929606,7.481179733138223e9,0.2065130350008805
0.04796679328,7.481179732952858e9,0.20651303570339818,7.481179733138239e9,0.20651303500082782
0.048266585738,7.481179732979131e9,0.20651303560390544,7.481179733138251e9,0.2065130350007826
0.048566378196,7.481179733001682e9,0.20651303551849576,7.481179733138263e9,0.2065130350007438
0.048866170654,7.481179733021042e9,0.20651303544517566,7.481179733138273e9,0.20651303500071047
0.049165963112,7.4811797330376625e9,0.20651303538223387,7.481179733138283e9,0.20651303500068188
0.04946575557,7.481179733051931e9,0.20651303532820142,7.48117973313829e9,0.20651303500065732
0.049765548028,7.481179733064179e9,0.20651303528181714,7.481179733138297e9,0.20651303500063625
0.050065340486,7.481179733074695e9,0.2065130352419985,7.481179733138303e9,0.20651303500061816
0.050365132943999996,7.481179733083721e9,0.2065130352078161,7.481179733138309e9,0.20651303500060264
0.050664925402,7.481179733091471e9,0.2065130351784722,7.481179733138314e9,0.20651303500058932
0.05096471786,7.481179733098123e9,0.20651303515328184,7.481179733138319e9,0.20651303500057785
0.051264510318,7.481179733103833e9,0.20651303513165714,7.481179733138322e9,0.20651303500056803
0.051564302776,7.481179733108737e9,0.20651303511309338,7.481179733138325e9,0.20651303500055962
0.051864095234,7.4811797331129465e9,0.2065130350971573,7.481179733138328e9,0.20651303500055238
0.052163887692000005,7.481179733116559e9,0.20651303508347696,7.48117973313833e9,0.20651303500054616
0.05246368015,7.481179733119661e9,0.20651303507173302,7.481179733138333e9,0.20651303500054083
0.052763472607999996,7.481179733122325e9,0.20651303506165142,7.481179733138336e9,0.20651303500053625
0.053063265065999995,7.481179733124611e9,0.20651303505299687,7.481179733138339e9,0.20651303500053234
0.053363057524,7.481179733126574e9,0.20651303504556734,7.48117973313834e9,0.20651303500052895
0.053662849982,7.48117973312826e9,0.20651303503918947,7.481179733138342e9,0.20651303500052606
0.05396264244,7.481179733129706e9,0.20651303503371438,7.481179733138343e9,0.2065130350005236
0.054262434898,7.481179733130949e9,0.20651303502901425,7.481179733138343e9,0.20651303500052143
0.054562227356,7.481179733132015e9,0.20651303502497945,7.481179733138343e9,0.20651303500051962
0.054862019814000004,7.481179733132931e9,0.20651303502151575,7.481179733138343e9,0.20651303500051804
0.055161812271999996,7.481179733133718e9,0.20651303501854235,7.481179733138343e9,0.2065130350005167
0.05546160473,7.481179733134394e9,0.20651303501598978,7.481179733138342e9,0.20651303500051554
0.055761397188,7.481179733134974e9,0.20651303501379858,7.48117973313834e9,0.20651303500051454
0.056061189645999994,7.481179733135471e9,0.20651303501191753,7.481179733138339e9,0.20651303500051366
0.056360982104,7.4811797331359e9,0.20651303501030271,7.481179733138339e9,0.20651303500051293
0.05666077456199999,7.481179733136267e9,0.2065130350089165,7.481179733138339e9,0.2065130350005123
0.05696056702,7.481179733136583e9,0.2065130350077265,7.481179733138339e9,0.20651303500051174
0.057260359478000004,7.481179733136854e9,0.20651303500670495,7.481179733138339e9,0.20651303500051127
0.057560151936,7.481179733137088e9,0.206513035005828,7.481179733138339e9,0.20651303500051088
0.057859944394,7.481179733137288e9,0.20651303500507517,7.481179733138339e9,0.20651303500051055
0.058159736851999995,7.481179733137461e9,0.2065130350044289,7.481179733138339e9,0.20651303500051024
0.05845952931,7.4811797331376095e9,0.2065130350038741,7.481179733138339e9,0.20651303500051
0.05875932176800001,7.481179733137737e9,0.20651303500339788,7.481179733138339e9,0.20651303500050977
0.059059114226,7.481179733137848e9,0.206513035002989,7.481179733138339e9,0.20651303500050958
0.059358906684,7.481179733137942e9,0.20651303500263807,7.481179733138339e9,0.20651303500050944
0.05965869914199999,7.481179733138023e9,0.20651303500233678,7.481179733138339e9,0.20651303500050927
0.0599584916,7.481179733138094e9,0.20651303500207815,7.481179733138339e9,0.20651303500050916
0.060258284058,7.481179733138154e9,0.20651303500185614,7.481179733138339e9,0.20651303500050908
0.060558076515999995,7.4811797331382065e9,0.2065130350016655,7.481179733138339e9,0.206513035000509
0.060857868974,7.481179733138251e9,0.20651303500150192,7.481179733138339e9,0.20651303500050888
0.06115766143200001,7.481179733138289e9,0.20651303500136145,7.481179733138339e9,0.20651303500050883
0.06145745389,7.481179733138323e9,0.2065130350012409,7.481179733138339e9,0.20651303500050877
0.061757246348000006,7.481179733138351e9,0.20651303500113738,7.481179733138339e9,0.20651303500050872
0.062057038806,7.481179733138375e9,0.20651303500104853,7.481179733138339e9,0.2065130350005087
0.062356831264000004,7.481179733138395e9,0.20651303500097226,7.481179733138339e9,0.20651303500050866
0.06265662372200001,7.481179733138414e9,0.20651303500090679,7.481179733138339e9,0.20651303500050863
0.06295641618,7.48117973313843e9,0.20651303500085055,7.481179733138339e9,0.2065130350005086
0.06325620863800001,7.481179733138444e9,0.20651303500080231,7.481179733138339e9,0.20651303500050858
0.063556001096,7.481179733138455e9,0.2065130350007609,7.481179733138339e9,0.20651303500050855
0.063855793554,7.481179733138466e9,0.20651303500072535,7.481179733138339e9,0.20651303500050855
0.064155586012,7.481179733138474e9,0.20651303500069482,7.481179733138339e9,0.20651303500050855
0.06445537846999999,7.481179733138483e9,0.20651303500066862,7.481179733138339e9,0.20651303500050852
0.064755170928,7.48117973313849e9,0.2065130350006461,7.481179733138339e9,0.2065130350005085
0.06505496338599999,7.481179733138495e9,0.20651303500062682,7.481179733138339e9,0.2065130350005085
0.065354755844,7.481179733138501e9,0.20651303500061025,7.481179733138339e9,0.2065130350005085
0.065654548302,7.481179733138506e9,0.20651303500059603,7.481179733138339e9,0.2065130350005085
0.06595434076,7.48117973313851e9,0.20651303500058382,7.481179733138339e9,0.2065130350005085
0.066254133218,7.481179733138514e9,0.20651303500057333,7.481179733138339e9,0.2065130350005085
0.06655392567599999,7.481179733138517e9,0.20651303500056434,7.481179733138339e9,0.2065130350005085
0.066853718134,7.48117973313852e9,0.20651303500055662,7.481179733138339e9,0.2065130350005085
0.067153510592,7.481179733138523e9,0.20651303500054996,7.481179733138339e9,0.2065130350005085
0.06745330305,7.481179733138525e9,0.2065130350005443,7.481179733138339e9,0.2065130350005085
0.067753095508,7.481179733138527e9,0.2065130350005394,7.481179733138339e9,0.2065130350005085
0.068052887966,7.48117973313853e9,0.2065130350005352,7.481179733138339e9,0.2065130350005085
0.068352680424,7.481179733138532e9,0.20651303500053161,7.481179733138339e9,0.20651303500050847
0.068652472882,7.481179733138535e9,0.20651303500052853,7.481179733138339e9,0.20651303500050847
0.06895226534,7.481179733138536e9,0.2065130350005259,7.481179733138339e9,0.20651303500050844
0.069252057798,7.481179733138537e9,0.20651303500052362,7.481179733138339e9,0.20651303500050844
0.069551850256,7.481179733138538e9,0.20651303500052165,7.481179733138339e9,0.20651303500050844
0.069851642714,7.48117973313854e9,0.20651303500051998,7.481179733138339e9,0.20651303500050844
0.07015143517200001,7.481179733138541e9,0.20651303500051854,7.481179733138339e9,0.20651303500050844
0.07045122763,7.481179733138542e9,0.20651303500051732,7.481179733138339e9,0.20651303500050844
0.07075102008800001,7.481179733138543e9,0.20651303500051627,7.481179733138339e9,0.20651303500050844
0.071050812546,7.481179733138544e9,0.20651303500051535,7.481179733138339e9,0.20651303500050844
0.07135060500399999,7.481179733138546e9,0.20651303500051457,7.481179733138339e9,0.20651303500050844
0.071650397462,7.481179733138547e9,0.2065130350005139,7.481179733138339e9,0.20651303500050844
0.07195018991999999,7.481179733138548e9,0.20651303500051332,7.481179733138339e9,0.20651303500050844
0.072249982378,7.481179733138549e9,0.20651303500051285,7.481179733138339e9,0.20651303500050844
0.072549774836,7.48117973313855e9,0.20651303500051243,7.481179733138339e9,0.20651303500050844
0.072849567294,7.481179733138552e9,0.20651303500051207,7.481179733138339e9,0.20651303500050844
0.073149359752,7.481179733138553e9,0.20651303500051177,7.481179733138339e9,0.20651303500050844
0.07344915221,7.481179733138554e9,0.2065130350005115,7.481179733138339e9,0.20651303500050844
0.073748944668,7.481179733138555e9,0.20651303500051127,7.481179733138339e9,0.20651303500050844
0.074048737126,7.481179733138556e9,0.20651303500051107,7.481179733138339e9,0.20651303500050844
0.074348529584,7.481179733138557e9,0.2065130350005109,7.481179733138339e9,0.20651303500050844
0.074648322042,7.481179733138558e9,0.20651303500051077,7.481179733138339e9,0.20651303500050844
